track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year
6bZB5IW4W9qFDbnD2kJJou,Keepin it movin am & guv demo.mp3,Andy Mineo,60,7DtgIhKZSHtn9YGzQBoH0b,Keepin it movin am & guv demo.mp3,2019-05-10,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.926,0.661,4,-5.688,0,0.121,0.313,0.0,0.115,0.561,129.969,139376,2019
4aPB8rSxGFISs0o6V2LrTy,Gold Roses (feat. Drake),Rick Ross,69,11aJHLZMcrwDkTHmmnmF0k,Gold Roses (feat. Drake),2019-07-26,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.581,0.642,1,-5.318,1,0.407,0.0519,0.0,0.183,0.536,80.142,345160,2019
3ncgNpxLoBQ65ABk4djDyd,PICK IT UP (feat. A$AP Rocky),Famous Dex,72,4NaE34wj8KRWoxRmgbr915,Pick It Up (feat. A$AP Rocky),2017-10-20,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,191252,2017
1jo3TwNGCXfNdB5uba3ZVv,Killshot,Eminem,76,0RejlT9bmqcXGrqMaJRos0,Killshot,2018-09-19,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.892,0.651,0,-8.645,0,0.378,0.0989,0.0,0.371,0.599,105.814,253580,2018
59oP06RoBps6bvbvSQ1Zee,Swish,Mike Stud,66,2kNenbLKTv6Ip65v6nWmF0,These Days,2016-01-12,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.905,0.575,1,-8.64,1,0.0881,0.067,2.22e-05,0.0602,0.365,115.031,278520,2016
1lAgtcp1KQRQS10m2yCgvm,Wavy (feat. Joe Moses),Ty Dolla $ign,48,0BQxQnUSzn4bF4nsJKWxzE,Wavy (feat. Joe Moses),2016-01-16,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.511,0.491,11,-8.322,1,0.207,0.105,0.0,0.114,0.711,103.961,188721,2016
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,80,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400,2017
4ntsD33Pgsgk8rUyZLLiUV,DEVASTATED,Joey Bada$$,70,6swV0WUnPygRIMgEKn6Ige,ALL-AMERIKKKAN BADA$$,2017-04-07,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.812,0.628,10,-6.164,0,0.0682,0.0634,0.0,0.254,0.485,123.004,207059,2017
2ONFCvnI85yGmDhXT8HyXj,wokeuplikethis* (feat. lil uzi vert),Playboi Carti,0,159LFp8ZJmeDsXbiBcbiY9,woke up like this* (feat. lil uzi vert),2017-04-07,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.783,0.59,8,-8.067,1,0.266,0.0255,0.0,0.123,0.425,78.494,235414,2017
4URQKHMxklDp1WQY0c6lZu,Tunnel Vision,Kodak Black,52,3ytqFguAk1W1ct3MWCUnmx,Painting Pictures,2017-03-31,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.639,0.486,11,-7.761,0,0.227,0.0603,0.000103,0.121,0.227,171.896,268240,2017
5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,79,2Xqs4kJBrZAHN1XVqy9QOK,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),2019-08-09,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427,2019
5cgEadiGKjtTP1Q6NJqVP5,A-Team,Travis Scott,66,4Q9gIbDuQiVOexTyDxx9V0,A-Team,2016-02-06,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.626,0.526,7,-4.112,0,0.0452,0.0485,0.00627,0.107,0.17,127.977,176640,2016
3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,Desiigner,72,7zf9kyxc3ZhJv79HrjTRir,Tiimmy Turner,2016-07-22,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.602,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,239853,2016
11kWiaqMGj4BMv6syMEFT0,Heebiejeebies,Amin̩,0,6FZQi9d15gv0kMU4w3fa1Z,Heebiejeebies,2017-05-26,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.759,0.496,10,-7.639,0,0.173,0.374,0.0,0.11,0.56,107.082,220133,2017
71SDPonZOsIKNtqnaX8LXj,Low Life,Future,4,00rLhuzj6YdBUKKnF8f4mo,EVOL,2016-02-12,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,313547,2016
4Sj8JZ9zZfl8HaOav5yTVq,1-800-273-8255,Logic,3,6moZiBIgT0LQNSSDNw1hPA,1-800-273-8255,2017-04-28,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.622,0.593,5,-7.755,0,0.0414,0.56,0.0,0.175,0.369,100.048,250200,2017
1faIb3PPSzEifCHUOJ691R,Broke As Fuck,YBN Cordae,73,6Pb7PMZtW0fuEM1lCGvCDu,The Lost Boy,2019-07-26,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.616,0.669,1,-5.791,1,0.32,0.0298,0.0,0.127,0.275,154.056,196112,2019
2YK01AIIWuywG24gsbuizE,Congratulations - Remix,Post Malone,57,3oeiU8nG5eDm5YPpDvK6eS,Congratulations (Remix),2017-06-16,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.722,0.728,10,-4.458,0,0.0601,0.198,0.0,0.482,0.509,123.057,284133,2017
2XW4DbS6NddZxRPm5rMCeY,God's Plan,Drake,17,1r0DOIO0iC0bGpMtWRFdde,Scary Hours,2018-01-20,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.758,0.448,7,-9.441,1,0.103,0.0309,8.67e-05,0.558,0.373,77.176,198960,2018
1WIfWj5skn5UUZTs4cEFBe,Location,Khalid,63,5f4VQ4QMbjZLMfxL7RM5aE,Location,2017-10-31,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.799,0.436,1,-9.975,0,0.379,0.283,0.000105,0.0968,0.311,80.028,217566,2017
7cGFbx7MP0H23iHZTZpqMM,Everybody,Logic,69,1HiN2YXZcc3EjmVZ4WjfBk,Everybody,2017-05-05,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.885,0.94,1,-5.908,1,0.0909,0.158,0.0,0.0675,0.77,110.005,162347,2017
10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky,77,1XbNDGybI1iPfeQNJEeUdn,Freaky Friday (feat. Chris Brown),2018-03-15,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,216632,2018
0wdKiSBUT7aZkXUIdJWcwC,2 Phones,Kevin Gates,70,5Hs43ta4vAYKRRRR7DKjt9,Islah (Deluxe),2016-01-29,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,240000,2016
1OmcAT5Y8eg5bUPv9qJT4R,rockstar,Post Malone,14,1YCRXKLDRB0UnbrFUJ4F6e,rockstar,2017-09-15,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,218320,2017
6KCt9V6Lev0M04rFUj8ANC,Ice (feat. Gunna & Lil Baby),Gucci Mane,63,2FDYcU1NTibzvrv4XDJofN,Delusions of Grandeur,2019-06-21,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.861,0.52,10,-5.498,0,0.472,0.193,0.0,0.109,0.384,153.899,177243,2019
4RVbK6cV0VqWdpCDcx3hiT,Reborn,KIDS SEE GHOSTS,74,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,2018-06-08,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,2018
28FGV3ORH14MYORd7s5dlU,Not Alike (feat. Royce Da 5'9),Eminem,72,3HNnxK7NgLXbDoxRZxNWiR,Kamikaze,2018-08-31,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.904,0.756,10,-3.746,1,0.32,0.0692,0.0,0.339,0.342,140.005,288087,2018
0taOCiup4HNG9LmbduVlJj,Rubbin Off The Paint,YBN Nahmir,3,3HFoRSaidoqhxyF7VggyXv,Rubbin Off The Paint,2017-10-20,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.721,0.711,7,-9.294,1,0.293,0.000662,0.0,0.347,0.511,107.998,156057,2017
7tbyiwnLhtKYXNMjCZ60BT,Intro,Quality Control,59,1y1l71S4ZveVZQRuqcZk0u,Intro,2019-08-01,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.88,0.569,2,-5.497,1,0.274,0.141,0.0,0.673,0.141,137.024,215345,2019
3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,46,4YtTX4GPvBvewbJvBfXCS2,FUTURE,2017-08-04,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,2017
3sz2fvkHUhBip8r9i8HqeV,Down For Me,G-Eazy,61,3fPVpa5c6VFluIWqn176sV,Step Brothers,2017-04-11,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.545,0.601,1,-7.85,0,0.298,0.0454,0.0,0.164,0.346,95.848,203613,2017
6HK4YGOpZr1ost68QP3ul0,Ride Slow,Russ,70,0lUL92det7mZ4DaHYmiUEC,There's Really A Wolf,2017-05-05,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.737,0.429,4,-10.252,0,0.0785,0.632,0.0,0.104,0.147,99.955,185400,2017
1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,Drake,18,1ZGxGu4fMROqmZsFSoepeE,Nice For What,2018-04-06,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,210926,2018
0D21XvHcVsIvJM6FcGY2BT,OOOUUU,Young M.A,64,0o7QxqeqhALehCfm0kpJJo,OOOUUU,2016-05-20,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.64,0.819,7,-4.108,1,0.455,0.533,0.0,0.156,0.623,166.012,234526,2016
1hsCcm0xujceILNvgRfrVB,Big Fish,Vince Staples,1,22mvgB51PRJNYckzgeHNUv,Big Fish,2017-05-18,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.893,0.551,3,-5.878,0,0.341,0.455,9.15e-06,0.351,0.697,99.986,198053,2017
6hYdhO1BF8V03tuF8pADKP,"Or Nah (feat. Wiz Khalifa) - Live at the Village, Los Angeles, CA",Ty Dolla $ign,50,06fX7PRgASxHLhhn9F4fXH,Spotify Session,2016-02-19,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.703,0.423,8,-8.589,0,0.0406,0.0385,0.0,0.0476,0.265,121.991,263142,2016
7aeC8XRoU9s8b0OPUfUbtJ,Friends,Andy Mineo,52,0R1Eo8UVrKyn6Vo0rxFuNP,II: The Sword,2018-09-21,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.683,0.664,0,-6.644,1,0.165,0.0217,0.0,0.347,0.444,148.808,173844,2018
6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,73,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,227360,2017
029QP3fFtLaW9B9RKr8DAg,Say My Name,Lil Yachty,54,6upTR3RFKR7K20OnHRXDkL,Teenage Emotions,2017-05-26,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.798,0.553,10,-6.296,0,0.348,0.102,0.0,0.113,0.158,144.052,186680,2017
5hfpu8saHLGedbHRtNCYjm,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,59,3yWRq9Dd2UO5xyqxTjLDmp,bloom,2017-05-12,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.967,0.646,4,-4.818,0,0.0593,0.0242,2.31e-06,0.0916,0.2,124.994,203000,2017
51w9Jbat1pLeWINGCpnQUR,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,73,5gj88AvRakDbbIUtC7cDzZ,TAlk tO Me (with Rich The Kid feat. Lil Wayne) [Remix],2018-11-27,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.698,0.66,0,-7.883,1,0.052,0.0226,0.0,0.0622,0.451,159.949,248521,2018
3s4mrPrEFFPF0LmAfutW0n,The London (feat. J. Cole & Travis Scott),Young Thug,79,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,2019-08-16,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,200187,2019
2zjGJ0dChMR0KxBZS15aqo,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,82,2WrNHOba5u6P9S9xEboaUy,Perfect Ten,2019-06-28,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,174100,2019
6vWEAOUSxohKxhp0K1BsxL,Mixed Personalities (feat. Kanye West),YNW Melly,80,09b9NC1oQbYaHcacgXn66k,We All Shine,2019-01-18,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,230400,2019
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,86,3XzSOIE6zGLliuqsVGLmUc,MIDDLE CHILD,2019-01-23,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,2019
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,84,26ztFK3E69j5THJQdyxC5w,Die A Legend,2019-06-07,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560,2019
0fcq51a3gOI6gPvzc0YLsk,Wow. - Remix,Post Malone,72,1Id3Zj9GMvi7dPj3u6cMNs,Wow. (Remix),2019-03-15,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.797,0.64,11,-6.272,0,0.194,0.148,0.0,0.209,0.486,100.002,170053,2019
5lw8Mgb4LyhriPIC86gV6e,RNP (feat. Anderson .Paak),YBN Cordae,78,6Pb7PMZtW0fuEM1lCGvCDu,The Lost Boy,2019-07-26,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,175828,2019
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Young Thug,83,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,2019-08-16,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,2019
4SWWe2OYC4mqf40Gc2RSdl,Down Below,Roddy Ricch,78,1jlIU9p7PChTK3AeqNpnsX,Feed Tha Streets II,2018-11-02,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,2018
4TCG827sk5fDEmUvcQlStk,Goddamn (feat. A Boogie wit da Hoodie),Tyga,69,6hHIX3lfGKnZ2ji41YZMVV,Legendary,2019-06-07,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.951,0.573,0,-6.002,0,0.227,0.0667,0.0,0.119,0.42,105.052,211040,2019
6MDjeiUWPPgEwLtiBrr9he,My Year,GASHI,62,2Zel9nhkC0yGRhUYU5YFIf,My Year,2019-01-24,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.842,0.808,11,-3.243,0,0.0491,0.206,0.0,0.258,0.705,145.03,190345,2019
2Vx8E3K5icPZR7OCklWBXX,Nonstop,Drake,13,2o9McLtDM7mbODV7yZF2mc,Scorpion,2018-06-29,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,238613,2018
2NRGaA1GyCmTYfm2GRPkUe,Fine China,Future,2,5MpkZm0GHJnrmwtq0aIkYm,Fine China,2018-10-15,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.106,0.551,166.11,142320,2018
2xKQj6P0TgxBVaRiojP2s2,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],Sueco the Child,73,5tBiYfpUVEht2Fk5rarNFl,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],2019-06-25,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.821,0.684,7,-5.931,0,0.333,0.343,1.58e-06,0.234,0.744,100.054,160063,2019
51wFQM8W0YfXTmHusXUr5i,MAMACITA,Tyga,77,2JNmVgpBCt1nnobJ3Mvzim,MAMACITA,2019-10-25,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.786,0.733,6,-4.961,0,0.127,0.0257,0.0,0.143,0.358,101.046,202653,2019
0L6w0YHzEYfmO8Pp0ibcin,All Facts (feat. Ty Dolla $ign),G-Eazy,29,39cMCTDvlPDNsPSdKap9am,B-Sides,2019-08-22,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.528,0.705,0,-4.767,0,0.352,0.0691,0.0,0.109,0.645,160.014,180581,2019
6ya8ejoKgw906Y8LWclqrp,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,75,6a2c06GAsKigzV53VyzBXk,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),2019-02-15,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.671,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.702,79.351,233278,2019
7IBSffWIu7P2MC7kMwy2FM,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,76,0YFou4SbS16F4GhSADLDfz,Rolling Papers 2,2018-07-13,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.877,0.477,9,-7.379,0,0.0587,0.307,0.0,0.0929,0.552,127.023,226743,2018
59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),Offset,78,6bPpXqJRpjwy0hLyUGtzYc,FATHER OF 4,2019-02-22,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,205803,2019
1GeNui6m825V8jP4uKiIaH,Bad Bad Bad (feat. Lil Baby),Young Thug,81,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,2019-08-16,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,2019
30z4LVkScpeNhwHFIB8Ewa,I Love,Joyner Lucas,75,5g33A80P5q3j7uPtEvrFA1,I Love,2018-10-17,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.671,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,210197,2018
0NJp8GyCOWnQh71xKSPfuV,Freaky,Tory Lanez,71,0JDoNU0AZ54Ng8e2iPTKRs,Freaky,2019-03-15,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.966,0.563,8,-5.764,1,0.0618,0.00202,0.0,0.105,0.363,104.991,173926,2019
6pcYAFkGyFRCrmcXk6iauq,Wish Wish (feat. Cardi B & 21 Savage),DJ Khaled,6,4vuV7xWL4TDaaO412nbhuK,Father Of Asahd,2019-05-17,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.861,0.666,8,-5.18,0,0.343,0.00218,0.0,0.272,0.853,145.041,202625,2019
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,81,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800,2017
3qAyjdhtnU2a14rrRKEkcE,Reverse (Ft. G-Eazy),Vic Mensa,64,7qlpjMaFNsU0Az100T5AhX,Reverse (Ft. G-Eazy),2018-06-08,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.836,0.703,0,-4.731,1,0.106,0.031,0.0,0.124,0.211,144.959,211893,2018
14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,Flipp Dinero,78,4TUZUtCiZB4PYIoX20bOeX,Leave Me Alone,2018-09-04,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,2018
4XiGKQqbmnMVxDzUj6j3f2,Worth It,YK Osiris,75,6xxdRevqix78TFbWJpO2AO,Worth It,2019-02-08,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.764,0.528,5,-4.082,0,0.0588,0.468,0.0,0.0811,0.422,123.936,189253,2019
5qHirGR7M9tdm6C17DlzSY,REEL IT IN,Amin̩,78,4mwO9qIVmngSe7yR5Ios0I,ONEPOINTFIVE,2018-08-15,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,121347,2018
2Dl4B2t2dysNepXKRaiWVh,Girlfriend (feat. G-Eazy),T-Pain,62,4UUPCVMfRygX8QIFiLti6F,Girlfriend (feat. G-Eazy),2019-08-06,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.83,0.652,1,-5.628,1,0.0475,0.000987,0.0,0.137,0.336,100.005,190868,2019
0yFvWTLs3iIwDbc91noXGT,GRoCERIES,Chance the Rapper,71,4tvWn8rsp56lzyMKV409Og,GRoCERIES,2019-05-17,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.906,0.596,0,-5.88,0,0.243,0.0578,0.0,0.109,0.701,144.038,226846,2019
7rvyVWja33WG9R97oeJAjx,Envy Me,Calboy,78,6gH6TAkytLzyXYiTbJQL0O,Wildboy,2019-05-31,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,120133,2019
1JGb28R23RdtKZYT4XOf7u,Tell Em I'm Doing Eetswa,Hooligan Hefs,67,36PndmQwRLjOMgikVHKOgI,Tell Em I'm Doing Eetswa,2019-12-12,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.907,0.92,11,-2.828,1,0.175,0.396,0.000115,0.263,0.794,129.997,151327,2019
4pMEp90aY5XZcQQGaH7ahu,German,No Money Enterprise,69,2IcNzRSCb0FrZ7h3uP64TN,German,2019-11-01,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.786,0.847,11,-6.365,0,0.141,0.0983,1.22e-06,0.212,0.509,139.904,234791,2019
3rSaWhDAR95TlyF8SupwdZ,Moves,Hp Boyz,49,2w1Xcxv0DbKx6SoHxuMvog,Moves,2020-01-12,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.898,0.499,1,-12.143,1,0.379,0.423,0.0,0.106,0.621,88.218,199886,2020
6ts0IMQShgewfRUrz3ck9W,"Mood Swings (Remix) [feat. Youngn Lipz, Creed Tha Kid & Day1]",A Boogie Wit da Hoodie,59,65NFecd93khcFkebyE6l4r,"Mood Swings (Remix) [feat. Youngn Lipz, Creed Tha Kid & Day1]",2019-09-06,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.894,0.545,4,-5.819,0,0.134,0.295,0.0,0.05,0.798,120.047,211227,2019
0c6SqvH32BMgbEFvpHc2gs,Let Her Go,The Kid LAROI,70,2PMhID6CzdaI8t4dlPSodY,Let Her Go,2019-12-06,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.763,0.542,3,-6.753,0,0.148,0.639,0.0,0.113,0.504,142.031,122113,2019
3WcGdhN6wvGplwVyixNgfI,Audacity (feat. Headie One),Stormzy,60,6C28KhpoiFAUsJr4ZwBsry,Audacity (feat. Headie One),2019-12-11,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.678,0.516,1,-4.601,1,0.444,0.0523,0.0,0.13,0.11,133.939,245920,2019
2jPTHZHHoUJiID90LEYV28,Hectic (feat. J Emz),Manu Crooks,57,7peGQsQYtoNLTRa7h0ikFj,Hectic (feat. J Emz),2019-11-29,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.839,0.493,8,-7.247,1,0.343,0.151,5.33e-06,0.0806,0.581,130.13,199846,2019
2KrCpdhlAzVkbvOSkkE4pf,Silent,Youngn Lipz,62,48paGiWFIoXqDnTjQWUNzP,Silent,2019-12-16,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.766,0.437,1,-10.068,1,0.122,0.0204,0.0,0.108,0.155,139.974,183000,2019
